,PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,Expenses,Group,DeckC,NumberC,SideC,SexW,Transported
7755,8275_01,Mars,1.0,TRAPPIST-1e,32.0,0.0,0.0,8275,F,1588,S,0,1
7756,8276_01,Europa,,TRAPPIST-1e,26.0,0.0,0.0,8276,C,273,P,0,1
7757,8276_02,Europa,1.0,TRAPPIST-1e,23.0,0.0,0.0,8276,C,273,P,0,1
7758,8277_01,Earth,1.0,55 Cancri e,32.0,0.0,0.0,8277,G,1348,P,0,1
7759,8279_01,Earth,0.0,TRAPPIST-1e,31.0,0.0,,8279,G,1349,P,0,1
7760,8280_01,Earth,0.0,TRAPPIST-1e,34.0,0.0,902.0,8280,F,1703,P,1,1
7761,8281_01,,0.0,TRAPPIST-1e,45.0,0.0,704.0,8281,F,1704,P,0,0
7762,8282_01,Earth,0.0,TRAPPIST-1e,61.0,0.0,807.0,8282,G,1336,S,1,0
7763,8287_01,Mars,0.0,TRAPPIST-1e,21.0,0.0,1896.0,8287,E,542,S,0,0
7764,8288_01,Mars,0.0,TRAPPIST-1e,,0.0,2729.0,8288,D,259,P,0,0
7765,8288_02,Mars,0.0,TRAPPIST-1e,15.0,0.0,1337.0,8288,F,1705,P,0,0
7766,8289_01,Earth,1.0,TRAPPIST-1e,14.0,0.0,0.0,8289,G,1350,P,0,0
7767,8291_01,Earth,1.0,TRAPPIST-1e,18.0,0.0,0.0,8291,G,1339,S,0,1
7768,8292_01,Europa,1.0,TRAPPIST-1e,39.0,0.0,0.0,8292,C,310,S,1,1
7769,8294_01,Mars,1.0,TRAPPIST-1e,62.0,0.0,0.0,8294,E,543,S,0,1
7770,8295_01,Mars,0.0,TRAPPIST-1e,40.0,0.0,1309.0,8295,F,1591,S,0,0
7771,8297_01,,0.0,TRAPPIST-1e,21.0,0.0,666.0,8297,F,1592,S,0,0
7772,8298_01,Mars,1.0,TRAPPIST-1e,12.0,0.0,0.0,8298,F,1593,S,0,1
7773,8300_01,Europa,0.0,,27.0,0.0,,8300,C,274,P,0,1
7774,8301_01,Europa,0.0,TRAPPIST-1e,28.0,0.0,7792.0,8301,C,275,P,0,0
7775,8302_01,Earth,0.0,TRAPPIST-1e,0.0,0.0,0.0,8302,G,1340,S,0,1
7776,8302_02,Earth,0.0,TRAPPIST-1e,17.0,0.0,871.0,8302,F,1594,S,0,0
7777,8303_01,Mars,0.0,55 Cancri e,23.0,0.0,2982.0,8303,F,1595,S,0,0
7778,8306_01,Earth,0.0,TRAPPIST-1e,6.0,0.0,0.0,8306,G,1351,P,0,1
7779,8306_02,Earth,1.0,PSO J318.5-22,29.0,0.0,0.0,8306,G,1351,P,1,1
7780,8306_03,Earth,0.0,,41.0,0.0,,8306,G,1351,P,1,0
7781,8307_01,Europa,0.0,55 Cancri e,27.0,1.0,3266.0,8307,A,100,S,0,1
7782,8307_02,Europa,1.0,TRAPPIST-1e,34.0,0.0,0.0,8307,A,100,S,0,1
7783,8310_01,Europa,1.0,55 Cancri e,36.0,0.0,0.0,8310,E,545,S,0,1
7784,8313_01,Earth,0.0,TRAPPIST-1e,30.0,0.0,754.0,8313,G,1341,S,0,0
7785,8314_01,Europa,0.0,TRAPPIST-1e,30.0,0.0,6872.0,8314,D,245,S,0,0
7786,8314_02,,0.0,55 Cancri e,29.0,1.0,3605.0,8314,D,245,S,0,1
7787,8315_01,Earth,0.0,TRAPPIST-1e,21.0,0.0,803.0,8315,F,1598,S,0,0
7788,8316_01,Earth,0.0,55 Cancri e,21.0,0.0,574.0,8316,F,1709,P,1,0
7789,8317_01,Earth,0.0,55 Cancri e,18.0,0.0,698.0,8317,F,1710,P,0,0
7790,8318_01,Mars,1.0,TRAPPIST-1e,11.0,0.0,0.0,8318,F,1711,P,0,1
7791,8318_02,Mars,0.0,TRAPPIST-1e,65.0,0.0,1399.0,8318,F,1711,P,0,0
7792,8318_03,Mars,0.0,55 Cancri e,25.0,0.0,1074.0,8318,F,1711,P,0,0
7793,8318_04,Mars,1.0,55 Cancri e,0.0,0.0,0.0,8318,F,1711,P,0,1
7794,8319_01,Earth,0.0,TRAPPIST-1e,24.0,0.0,,8319,F,1712,P,0,0
7795,8320_01,Earth,1.0,PSO J318.5-22,19.0,0.0,0.0,8320,G,1352,P,1,1
7796,8321_01,Earth,0.0,TRAPPIST-1e,23.0,0.0,693.0,8321,F,1713,P,0,0
7797,8322_01,Europa,0.0,PSO J318.5-22,45.0,1.0,,8322,,,,0,0
7798,8322_02,,1.0,55 Cancri e,52.0,0.0,0.0,8322,C,312,S,0,1
7799,8323_01,Earth,0.0,PSO J318.5-22,55.0,0.0,790.0,8323,E,546,S,0,1
7800,8324_01,Earth,1.0,PSO J318.5-22,24.0,0.0,0.0,8324,G,1353,P,0,0
7801,8326_01,Earth,0.0,TRAPPIST-1e,31.0,0.0,,8326,G,1354,P,0,0
7802,8328_01,Earth,1.0,TRAPPIST-1e,18.0,0.0,0.0,8328,G,1356,P,1,0
7803,8329_01,Earth,1.0,TRAPPIST-1e,22.0,0.0,0.0,8329,G,1357,P,0,0
7804,8330_01,Earth,0.0,TRAPPIST-1e,39.0,0.0,803.0,8330,F,1600,S,0,0
7805,8332_01,Earth,1.0,PSO J318.5-22,19.0,0.0,0.0,8332,G,1358,P,0,1
7806,8333_01,Europa,0.0,55 Cancri e,33.0,0.0,6360.0,8333,C,313,S,0,0
7807,8334_01,Earth,1.0,PSO J318.5-22,14.0,0.0,0.0,8334,G,1359,P,0,1
7808,8335_01,Mars,0.0,TRAPPIST-1e,30.0,0.0,1299.0,8335,E,531,P,0,0
7809,8336_01,Mars,1.0,TRAPPIST-1e,30.0,0.0,0.0,8336,E,547,S,0,1
7810,8338_01,Mars,1.0,TRAPPIST-1e,21.0,0.0,0.0,8338,F,1716,P,0,1
7811,8338_02,Mars,0.0,TRAPPIST-1e,45.0,0.0,1337.0,8338,F,1716,P,0,0
7812,8338_03,Mars,1.0,TRAPPIST-1e,17.0,0.0,,8338,F,1716,P,0,1
7813,8339_01,Europa,0.0,TRAPPIST-1e,39.0,0.0,,8339,D,246,S,0,0
7814,8339_02,Europa,,TRAPPIST-1e,22.0,0.0,6879.0,8339,D,246,S,0,0
7815,8341_01,Earth,0.0,TRAPPIST-1e,37.0,0.0,690.0,8341,F,1601,S,1,0
7816,8342_01,Europa,0.0,TRAPPIST-1e,48.0,0.0,,8342,E,548,S,0,1
7817,8342_02,Europa,1.0,TRAPPIST-1e,33.0,0.0,0.0,8342,E,548,S,0,1
7818,8342_03,Europa,0.0,55 Cancri e,37.0,0.0,3785.0,8342,E,548,S,1,0
7819,8343_01,Earth,0.0,TRAPPIST-1e,27.0,0.0,2653.0,8343,F,1717,P,0,0
7820,8344_01,Mars,1.0,TRAPPIST-1e,29.0,0.0,,8344,D,247,S,0,1
7821,8344_02,Mars,0.0,TRAPPIST-1e,38.0,0.0,953.0,8344,D,247,S,0,1
7822,8344_03,Mars,1.0,TRAPPIST-1e,16.0,0.0,0.0,8344,D,247,S,0,1
7823,8345_01,Earth,0.0,PSO J318.5-22,18.0,0.0,2056.0,8345,F,1602,S,1,0
7824,8346_01,Earth,0.0,TRAPPIST-1e,,0.0,774.0,8346,F,1718,P,0,0
7825,8348_01,Mars,1.0,TRAPPIST-1e,47.0,0.0,,8348,E,532,P,0,1
7826,8354_01,Europa,1.0,TRAPPIST-1e,15.0,0.0,0.0,8354,B,323,S,0,1
7827,8354_02,Europa,1.0,TRAPPIST-1e,13.0,0.0,0.0,8354,B,323,S,0,1
7828,8356_01,Earth,1.0,PSO J318.5-22,19.0,0.0,0.0,8356,G,1361,P,1,0
7829,8360_01,Europa,1.0,TRAPPIST-1e,17.0,0.0,0.0,8360,B,326,S,0,1
7830,8360_02,Europa,1.0,TRAPPIST-1e,31.0,0.0,,8360,B,326,S,0,1
7831,8362_01,Earth,0.0,TRAPPIST-1e,19.0,0.0,775.0,8362,F,1720,P,0,1
7832,8363_01,Europa,0.0,55 Cancri e,25.0,0.0,2927.0,8363,A,101,S,0,0
7833,8363_02,Europa,0.0,TRAPPIST-1e,26.0,0.0,3994.0,8363,A,101,S,1,0
7834,8365_01,Earth,1.0,55 Cancri e,25.0,0.0,0.0,8365,G,1363,P,0,1
7835,8366_01,Earth,0.0,TRAPPIST-1e,2.0,0.0,0.0,8366,G,1364,P,0,0
7836,8366_02,Earth,0.0,TRAPPIST-1e,7.0,0.0,0.0,8366,,,,0,0
7837,8366_03,Earth,1.0,TRAPPIST-1e,2.0,0.0,0.0,8366,G,1364,P,1,1
7838,8366_04,Earth,0.0,TRAPPIST-1e,19.0,0.0,,8366,G,1364,P,0,0
7839,8366_05,Earth,,TRAPPIST-1e,1.0,0.0,0.0,8366,G,1364,P,0,0
7840,8368_01,Earth,1.0,TRAPPIST-1e,4.0,0.0,0.0,8368,G,1365,P,0,1
7841,8368_02,Earth,0.0,55 Cancri e,49.0,0.0,777.0,8368,F,1721,P,0,1
7842,8369_01,Mars,1.0,TRAPPIST-1e,61.0,0.0,0.0,8369,F,1604,S,0,1
7843,8369_02,Mars,0.0,TRAPPIST-1e,57.0,1.0,1896.0,8369,E,549,S,0,1
7844,8371_01,Earth,0.0,55 Cancri e,52.0,0.0,753.0,8371,F,1605,S,0,1
7845,8373_01,Earth,0.0,TRAPPIST-1e,22.0,0.0,730.0,8373,F,1606,S,0,0
7846,8374_01,Europa,1.0,55 Cancri e,37.0,0.0,0.0,8374,,,,0,1
7847,8375_01,Earth,0.0,PSO J318.5-22,15.0,0.0,704.0,8375,,,,0,1
7848,8376_01,Mars,1.0,TRAPPIST-1e,28.0,0.0,0.0,8376,F,1607,S,0,1
7849,8377_01,Mars,0.0,TRAPPIST-1e,40.0,0.0,1298.0,8377,E,537,P,0,0
7850,8378_01,Earth,0.0,TRAPPIST-1e,13.0,0.0,3324.0,8378,F,1608,S,1,0
7851,8379_01,Earth,0.0,TRAPPIST-1e,24.0,0.0,702.0,8379,F,1609,S,0,0
7852,8380_01,Earth,1.0,PSO J318.5-22,25.0,0.0,0.0,8380,G,1367,P,0,1
7853,8381_01,Earth,0.0,TRAPPIST-1e,25.0,0.0,791.0,8381,E,550,S,0,0
7854,8382_01,Europa,0.0,TRAPPIST-1e,43.0,0.0,12386.0,8382,C,277,P,0,0
7855,8383_01,Earth,1.0,TRAPPIST-1e,46.0,0.0,0.0,8383,G,1368,P,0,0
7856,8383_02,Earth,1.0,TRAPPIST-1e,3.0,0.0,0.0,8383,G,1368,P,0,0
7857,8383_03,Earth,0.0,TRAPPIST-1e,3.0,0.0,0.0,8383,G,1368,P,0,1
7858,8383_04,Earth,1.0,TRAPPIST-1e,3.0,0.0,0.0,8383,G,1368,P,0,1
7859,8383_05,Earth,0.0,TRAPPIST-1e,8.0,,0.0,8383,G,1368,P,1,0
7860,8383_06,Earth,0.0,TRAPPIST-1e,57.0,0.0,842.0,8383,G,1368,P,0,1
7861,8383_07,Earth,0.0,TRAPPIST-1e,11.0,0.0,0.0,8383,G,1368,P,1,0
7862,8384_01,Earth,0.0,TRAPPIST-1e,20.0,0.0,1535.0,8384,F,1722,P,0,0
7863,8386_01,Earth,0.0,55 Cancri e,27.0,0.0,3539.0,8386,G,1369,P,0,0
7864,8388_01,Earth,0.0,TRAPPIST-1e,20.0,0.0,,8388,F,1724,P,0,1
7865,8390_01,Earth,1.0,PSO J318.5-22,14.0,0.0,0.0,8390,G,1370,P,1,1
7866,8392_01,Earth,0.0,PSO J318.5-22,24.0,0.0,756.0,8392,F,1610,S,0,0
7867,8393_01,Earth,0.0,TRAPPIST-1e,21.0,0.0,703.0,8393,F,1725,P,0,0
7868,8394_01,Europa,0.0,55 Cancri e,33.0,1.0,8434.0,8394,B,276,P,0,0
7869,8395_01,Europa,0.0,TRAPPIST-1e,32.0,0.0,2480.0,8395,D,260,P,0,0
7870,8397_01,Earth,0.0,PSO J318.5-22,22.0,0.0,510.0,8397,G,1371,P,0,1
7871,8398_01,Europa,1.0,TRAPPIST-1e,15.0,0.0,0.0,8398,B,329,S,0,1
7872,8398_02,Europa,1.0,,41.0,0.0,0.0,8398,B,329,S,0,1
7873,8401_01,Europa,1.0,55 Cancri e,31.0,0.0,0.0,8401,C,315,S,0,1
7874,8403_01,Europa,1.0,55 Cancri e,35.0,0.0,0.0,8403,C,316,S,0,1
7875,8404_01,Earth,1.0,TRAPPIST-1e,48.0,0.0,,8404,G,1346,S,1,1
7876,8404_02,Earth,1.0,TRAPPIST-1e,15.0,0.0,0.0,8404,G,1346,S,0,1
7877,8405_01,Earth,0.0,TRAPPIST-1e,37.0,0.0,1025.0,8405,G,1372,P,1,1
7878,8406_01,Mars,0.0,TRAPPIST-1e,21.0,0.0,,8406,D,250,S,0,0
7879,8407_01,Earth,0.0,TRAPPIST-1e,34.0,0.0,1394.0,8407,F,1613,S,0,0
7880,8409_01,Earth,1.0,TRAPPIST-1e,19.0,0.0,0.0,8409,G,1373,P,0,0
7881,8410_01,Earth,0.0,TRAPPIST-1e,52.0,0.0,703.0,8410,F,1615,S,0,0
7882,8411_01,Earth,0.0,TRAPPIST-1e,15.0,0.0,3137.0,8411,F,1726,P,0,1
7883,8414_01,Earth,0.0,TRAPPIST-1e,24.0,0.0,784.0,8414,G,1374,P,0,0
7884,8416_01,Earth,0.0,TRAPPIST-1e,45.0,0.0,637.0,8416,E,553,S,1,1
7885,8418_01,Europa,1.0,55 Cancri e,13.0,0.0,0.0,8418,B,330,S,0,1
7886,8418_02,Europa,0.0,TRAPPIST-1e,18.0,0.0,2890.0,8418,B,330,S,0,0
7887,8419_01,Earth,0.0,TRAPPIST-1e,19.0,0.0,649.0,8419,F,1618,S,1,1
7888,8419_02,Earth,1.0,TRAPPIST-1e,20.0,0.0,0.0,8419,G,1349,S,0,1
7889,8420_01,Earth,0.0,TRAPPIST-1e,20.0,0.0,4272.0,8420,E,554,S,0,0
7890,8421_01,Earth,0.0,TRAPPIST-1e,27.0,0.0,803.0,8421,F,1619,S,0,1
7891,8423_01,Earth,0.0,TRAPPIST-1e,22.0,0.0,739.0,8423,F,1620,S,0,0
7892,8427_01,Earth,1.0,PSO J318.5-22,17.0,0.0,0.0,8427,G,1376,P,0,0
7893,8429_01,Earth,1.0,55 Cancri e,23.0,0.0,0.0,8429,G,1351,S,0,1
7894,8430_01,Earth,0.0,TRAPPIST-1e,29.0,0.0,870.0,8430,F,1621,S,0,0
7895,8431_01,Europa,1.0,55 Cancri e,24.0,0.0,0.0,8431,B,277,P,0,1
7896,8431_02,Europa,,55 Cancri e,26.0,0.0,5283.0,8431,B,277,P,0,0
7897,8432_01,Earth,1.0,TRAPPIST-1e,36.0,0.0,0.0,8432,G,1377,P,0,0
7898,8433_01,Earth,0.0,TRAPPIST-1e,25.0,0.0,969.0,8433,F,1729,P,0,1
7899,8437_01,Earth,0.0,PSO J318.5-22,36.0,0.0,694.0,8437,,,,0,0
7900,8438_01,Mars,0.0,TRAPPIST-1e,32.0,0.0,2366.0,8438,F,1624,S,0,0
7901,8441_01,Earth,1.0,55 Cancri e,16.0,0.0,0.0,8441,G,1352,S,1,1
7902,8442_01,Mars,0.0,TRAPPIST-1e,32.0,0.0,1048.0,8442,E,540,P,0,0
7903,8444_01,Earth,0.0,TRAPPIST-1e,48.0,0.0,1573.0,8444,F,1733,P,1,0
7904,8447_01,Earth,0.0,TRAPPIST-1e,25.0,0.0,1507.0,8447,F,1734,P,0,0
7905,8448_01,Europa,1.0,55 Cancri e,46.0,0.0,,8448,B,278,P,0,1
7906,8449_01,Europa,0.0,55 Cancri e,32.0,0.0,12668.0,8449,C,317,S,0,0
7907,8449_02,Europa,0.0,TRAPPIST-1e,50.0,0.0,3676.0,8449,C,317,S,0,1
7908,8451_01,Mars,0.0,55 Cancri e,31.0,0.0,1997.0,8451,F,1625,S,0,0
7909,8451_02,Mars,1.0,TRAPPIST-1e,27.0,0.0,0.0,8451,F,1625,S,0,1
7910,8452_01,Europa,0.0,55 Cancri e,52.0,1.0,10320.0,8452,C,279,P,1,0
7911,8452_02,Europa,1.0,TRAPPIST-1e,34.0,0.0,0.0,8452,C,279,P,0,1
7912,8452_03,Europa,1.0,55 Cancri e,40.0,0.0,0.0,8452,C,279,P,0,1
7913,8452_04,Europa,0.0,TRAPPIST-1e,36.0,0.0,2791.0,8452,C,279,P,0,1
7914,8454_01,Earth,0.0,TRAPPIST-1e,19.0,0.0,773.0,8454,G,1354,S,0,0
7915,8456_01,Europa,1.0,55 Cancri e,33.0,0.0,0.0,8456,C,280,P,0,1
7916,8457_01,Earth,0.0,TRAPPIST-1e,23.0,0.0,,8457,F,1627,S,0,0
7917,8458_01,Europa,0.0,55 Cancri e,57.0,0.0,11326.0,8458,C,319,S,1,0
7918,8458_02,Europa,1.0,55 Cancri e,24.0,0.0,0.0,8458,C,319,S,0,1
7919,8458_03,Europa,1.0,55 Cancri e,19.0,0.0,0.0,8458,C,319,S,0,1
7920,8458_04,Europa,1.0,TRAPPIST-1e,54.0,0.0,0.0,8458,C,319,S,0,1
7921,8458_05,Europa,0.0,TRAPPIST-1e,28.0,0.0,3444.0,8458,C,319,S,0,1
7922,8458_06,Europa,0.0,TRAPPIST-1e,26.0,1.0,5735.0,8458,C,319,S,0,1
7923,8459_01,Earth,1.0,PSO J318.5-22,43.0,0.0,0.0,8459,G,1355,S,0,0
7924,8460_01,Earth,0.0,TRAPPIST-1e,39.0,0.0,761.0,8460,F,1628,S,0,0
7925,8462_01,Earth,0.0,TRAPPIST-1e,21.0,0.0,672.0,8462,F,1629,S,0,1
7926,8463_01,Earth,0.0,55 Cancri e,24.0,0.0,645.0,8463,F,1630,S,0,0
7927,8465_01,Mars,0.0,TRAPPIST-1e,35.0,0.0,0.0,8465,E,542,P,0,0
7928,8465_02,Mars,1.0,TRAPPIST-1e,61.0,0.0,0.0,8465,F,1736,P,0,1
7929,8466_01,Earth,0.0,TRAPPIST-1e,21.0,0.0,702.0,8466,F,1737,P,0,0
7930,8467_01,Earth,1.0,55 Cancri e,14.0,0.0,0.0,8467,G,1379,P,1,1
7931,8468_01,Mars,0.0,55 Cancri e,38.0,0.0,1180.0,8468,D,263,P,0,0
7932,8469_01,Earth,1.0,55 Cancri e,23.0,0.0,0.0,8469,G,1356,S,1,1
7933,8470_01,Europa,,55 Cancri e,31.0,1.0,14028.0,8470,C,281,P,0,0
7934,8471_01,Europa,0.0,55 Cancri e,66.0,1.0,3747.0,8471,E,556,S,0,0
7935,8472_01,Earth,1.0,TRAPPIST-1e,56.0,0.0,0.0,8472,G,1380,P,0,0
7936,8474_01,Earth,,55 Cancri e,21.0,0.0,737.0,8474,F,1632,S,0,0
7937,8475_01,Europa,0.0,55 Cancri e,49.0,0.0,5133.0,8475,B,331,S,0,0
7938,8475_02,Europa,0.0,55 Cancri e,21.0,0.0,11639.0,8475,B,331,S,0,0
7939,8476_01,Mars,0.0,TRAPPIST-1e,27.0,0.0,1056.0,8476,D,252,S,0,1
7940,8477_01,Earth,0.0,TRAPPIST-1e,23.0,0.0,1982.0,8477,F,1633,S,0,0
7941,8479_01,Earth,0.0,TRAPPIST-1e,27.0,,716.0,8479,F,1738,P,0,0
7942,8480_01,Earth,0.0,TRAPPIST-1e,49.0,0.0,2329.0,8480,G,1382,P,0,0
7943,8480_02,Earth,0.0,TRAPPIST-1e,38.0,0.0,884.0,8480,G,1382,P,0,0
7944,8481_01,Europa,1.0,TRAPPIST-1e,60.0,0.0,0.0,8481,B,332,S,0,1
7945,8482_01,Earth,1.0,55 Cancri e,47.0,0.0,0.0,8482,G,1358,S,0,0
7946,8483_01,Europa,1.0,TRAPPIST-1e,29.0,1.0,0.0,8483,D,253,S,0,1
7947,8486_01,Earth,1.0,TRAPPIST-1e,19.0,0.0,0.0,8486,G,1360,S,0,1
7948,8487_01,Europa,,55 Cancri e,32.0,1.0,,8487,C,282,P,0,0
7949,8489_01,Earth,1.0,PSO J318.5-22,22.0,0.0,,8489,G,1383,P,0,1
7950,8491_01,Mars,0.0,55 Cancri e,35.0,0.0,6658.0,8491,F,1635,S,0,1
7951,8492_01,Earth,0.0,TRAPPIST-1e,28.0,0.0,732.0,8492,F,1740,P,0,1
7952,8493_01,Earth,1.0,PSO J318.5-22,22.0,0.0,0.0,8493,G,1384,P,1,0
7953,8494_01,Mars,0.0,TRAPPIST-1e,42.0,0.0,,8494,E,543,P,0,1
7954,8495_01,Europa,0.0,55 Cancri e,37.0,0.0,6029.0,8495,C,283,P,0,1
7955,8500_01,Mars,0.0,TRAPPIST-1e,31.0,0.0,1348.0,8500,F,1743,P,0,1
7956,8502_01,Mars,0.0,TRAPPIST-1e,33.0,1.0,3897.0,8502,D,254,S,0,0
7957,8503_01,Europa,0.0,TRAPPIST-1e,48.0,0.0,7497.0,8503,B,279,P,0,0
7958,8503_02,Europa,0.0,TRAPPIST-1e,31.0,0.0,,8503,B,279,P,0,0
7959,8503_03,Europa,1.0,55 Cancri e,18.0,0.0,0.0,8503,B,279,P,0,1
7960,8504_01,Earth,0.0,TRAPPIST-1e,44.0,0.0,2039.0,8504,F,1744,P,1,1
7961,8504_02,Earth,1.0,55 Cancri e,22.0,0.0,0.0,8504,G,1385,P,0,1
7962,8506_01,Earth,0.0,TRAPPIST-1e,18.0,0.0,739.0,8506,F,1746,P,0,0
7963,8508_01,Mars,1.0,TRAPPIST-1e,48.0,0.0,0.0,8508,F,1747,P,0,1
7964,8508_02,Mars,1.0,TRAPPIST-1e,2.0,0.0,0.0,8508,F,1747,P,0,1
7965,8508_03,Mars,0.0,TRAPPIST-1e,0.0,0.0,0.0,8508,F,1747,P,0,1
7966,8509_01,Earth,0.0,TRAPPIST-1e,43.0,0.0,884.0,8509,G,1364,S,1,0
7967,8511_01,Earth,0.0,PSO J318.5-22,51.0,0.0,773.0,8511,G,1365,S,0,0
7968,8512_01,Earth,0.0,55 Cancri e,48.0,0.0,727.0,8512,F,1637,S,0,1
7969,8514_01,Mars,,TRAPPIST-1e,51.0,0.0,2618.0,8514,F,1748,P,0,0
7970,8516_01,Earth,0.0,TRAPPIST-1e,20.0,0.0,,8516,F,1750,P,0,1
7971,8521_01,Europa,0.0,TRAPPIST-1e,41.0,0.0,0.0,8521,A,102,S,0,0
7972,8522_01,Earth,0.0,TRAPPIST-1e,27.0,0.0,,8522,F,1751,P,1,1
7973,8523_01,Europa,0.0,55 Cancri e,56.0,0.0,9328.0,8523,C,320,S,0,0
7974,8524_01,Europa,1.0,55 Cancri e,26.0,0.0,0.0,8524,B,333,S,0,1
7975,8528_01,Earth,0.0,TRAPPIST-1e,21.0,0.0,850.0,8528,G,1369,S,0,0
7976,8530_01,Mars,0.0,TRAPPIST-1e,,0.0,2598.0,8530,F,1640,S,0,0
7977,8535_01,Earth,0.0,55 Cancri e,23.0,0.0,559.0,8535,F,1642,S,0,0
7978,8536_01,Europa,0.0,55 Cancri e,28.0,0.0,12244.0,8536,E,559,S,0,0
7979,8537_01,Mars,1.0,TRAPPIST-1e,40.0,0.0,0.0,8537,F,1643,S,0,1
7980,8537_02,Mars,0.0,TRAPPIST-1e,39.0,0.0,5617.0,8537,F,1643,S,0,0
7981,8537_03,Mars,1.0,TRAPPIST-1e,16.0,,0.0,8537,F,1643,S,0,1
7982,8539_01,Earth,0.0,TRAPPIST-1e,20.0,0.0,,8539,G,1372,S,0,0
7983,8540_01,Earth,0.0,TRAPPIST-1e,24.0,0.0,699.0,8540,F,1645,S,0,0
7984,8541_01,Mars,0.0,TRAPPIST-1e,45.0,1.0,2384.0,8541,D,266,P,0,0
7985,8541_02,Mars,0.0,55 Cancri e,33.0,0.0,2147.0,8541,D,266,P,0,1
7986,8542_01,Mars,1.0,TRAPPIST-1e,19.0,0.0,0.0,8542,E,544,P,0,0
7987,8544_01,Earth,0.0,TRAPPIST-1e,15.0,0.0,716.0,8544,F,1647,S,1,0
7988,8545_01,Earth,0.0,TRAPPIST-1e,18.0,0.0,724.0,8545,F,1753,P,1,0
7989,8548_01,Earth,0.0,TRAPPIST-1e,21.0,0.0,716.0,8548,F,1755,P,0,0
7990,8549_01,Mars,1.0,TRAPPIST-1e,37.0,0.0,0.0,8549,F,1648,S,0,1
7991,8551_01,Europa,0.0,TRAPPIST-1e,53.0,0.0,,8551,D,257,S,0,0
7992,8552_01,Mars,0.0,TRAPPIST-1e,19.0,0.0,0.0,8552,E,545,P,0,0
7993,8552_02,Mars,0.0,TRAPPIST-1e,17.0,0.0,2598.0,8552,F,1756,P,0,0
7994,8554_01,Earth,0.0,PSO J318.5-22,58.0,0.0,689.0,8554,E,547,P,1,1
7995,8556_01,Europa,0.0,TRAPPIST-1e,18.0,0.0,30478.0,8556,B,280,P,0,0
7996,8556_02,Europa,0.0,55 Cancri e,25.0,1.0,4841.0,8556,B,280,P,0,1
7997,8557_01,Europa,1.0,TRAPPIST-1e,39.0,0.0,0.0,8557,B,334,S,0,1
7998,8557_02,Europa,1.0,55 Cancri e,40.0,0.0,0.0,8557,B,334,S,0,1
7999,8559_01,Mars,0.0,TRAPPIST-1e,27.0,1.0,2114.0,8559,E,548,P,0,0
8000,8559_02,Mars,0.0,TRAPPIST-1e,3.0,0.0,0.0,8559,F,1758,P,0,1
8001,8559_03,Mars,1.0,TRAPPIST-1e,18.0,0.0,0.0,8559,F,1758,P,0,1
8002,8560_01,Earth,1.0,55 Cancri e,18.0,0.0,0.0,8560,G,1391,P,1,1
8003,8561_01,Earth,1.0,PSO J318.5-22,29.0,0.0,,8561,G,1375,S,1,0
8004,8566_01,Earth,0.0,TRAPPIST-1e,22.0,0.0,808.0,8566,G,1392,P,0,0
8005,8569_01,Europa,0.0,TRAPPIST-1e,34.0,0.0,3733.0,8569,A,88,P,0,1
8006,8570_01,Earth,1.0,PSO J318.5-22,19.0,0.0,0.0,8570,G,1377,S,0,0
8007,8571_01,Mars,0.0,TRAPPIST-1e,26.0,0.0,5963.0,8571,F,1651,S,0,0
8008,8572_01,Europa,0.0,TRAPPIST-1e,33.0,0.0,7780.0,8572,A,89,P,0,0
8009,8573_01,Earth,0.0,TRAPPIST-1e,34.0,,806.0,8573,F,1652,S,0,1
8010,8573_02,Earth,1.0,TRAPPIST-1e,18.0,0.0,0.0,8573,G,1378,S,0,1
8011,8574_01,Mars,1.0,TRAPPIST-1e,40.0,0.0,0.0,8574,F,1653,S,0,1
8012,8574_02,Mars,,,53.0,0.0,1056.0,8574,D,258,S,0,0
8013,8574_03,Mars,1.0,TRAPPIST-1e,8.0,0.0,0.0,8574,F,1653,S,0,1
8014,8574_04,Mars,0.0,TRAPPIST-1e,54.0,0.0,1774.0,8574,F,1653,S,0,0
8015,8574_05,Mars,1.0,55 Cancri e,29.0,,0.0,8574,F,1653,S,0,1
8016,8577_01,Mars,1.0,TRAPPIST-1e,56.0,0.0,0.0,8577,F,1654,S,0,1
8017,8580_01,Earth,0.0,PSO J318.5-22,21.0,0.0,615.0,8580,G,1379,S,0,0
8018,8581_01,Europa,1.0,TRAPPIST-1e,25.0,1.0,0.0,8581,C,323,S,1,1
8019,8581_02,Europa,1.0,TRAPPIST-1e,33.0,0.0,0.0,8581,C,323,S,0,1
8020,8584_01,Earth,0.0,TRAPPIST-1e,22.0,0.0,697.0,8584,F,1655,S,0,0
8021,8585_01,Mars,0.0,TRAPPIST-1e,50.0,0.0,1181.0,8585,D,259,S,0,0
8022,8586_01,Mars,0.0,55 Cancri e,24.0,0.0,2134.0,8586,E,550,P,0,0
8023,8587_01,,0.0,TRAPPIST-1e,25.0,0.0,1040.0,8587,F,1763,P,0,0
8024,8588_01,Mars,1.0,TRAPPIST-1e,59.0,0.0,0.0,8588,E,562,S,0,1
8025,8589_01,Europa,0.0,55 Cancri e,26.0,0.0,3123.0,8589,D,267,P,0,0
